,dataset,last_val_loss
6698,t2m-TCWV-tp-UW-VW-MSLP-SST-Z500,722.7119750976562
6765,MSSHF-t2m-TCWV-tp-UW-VW-Z500,722.7243041992188
5277,MSSHF-t2m-TCC-TCWV-UW-MSLP-SST-Z500,722.726806640625
3631,MER-tp-UW-VW-Z500,722.7938232421875
3628,MER-RH-TCWV-VW-MSLP-Z500,722.7965698242188
5069,MER-MSSHF-RH-SH-t2m-TCWV-tp-MSLP,722.8468017578125
5663,MSSHF-TCC-tp-UW-MSLP-Z500,722.87060546875
5250,MER-RH-SH-t2m-TCC-tp-UW-MSLP-SST-Z500,722.8825073242188
3396,MER-TCWV-UW-VW-MSLP,722.942626953125
2110,MSSHF-t2m-TCC-tp-UW-MSLP-Z500,723.0061645507812
5366,MER-MSSHF-RH-SH-TCC-tp-SST,723.0153198242188
650,MER-MSSHF-SH-TCWV-tp-UW-SST-Z500,723.01806640625
2714,SH-t2m-tp-UW-VW-MSLP-Z500,723.04345703125
1368,MSSHF-RH-TCC-TCWV-UW-Z500,723.073974609375
1897,MER-SH-TCC-TCWV-MSLP-Z500,723.189697265625
4992,MER-MSSHF-t2m-TCC-tp-SST,723.3312377929688
4595,RH-SH-t2m-TCWV-tp-VW-MSLP-SST-Z500,723.336181640625
4646,MER-RH-TCC-UW-MSLP,723.3418579101562
3168,RH-t2m-TCC-tp-UW-VW-Z500,723.4195556640625
5519,MSSHF-RH-SH-TCC-VW-MSLP-Z500,723.44384765625
620,MER-t2m-TCC-tp-MSLP,723.458984375
2065,MER-RH-SH-TCWV-UW-SST,723.468017578125
4087,MER-RH-SH-t2m-tp-VW-MSLP-SST,723.474609375
5901,MER-MSSHF-SH-tp-UW-SST,723.4990234375
491,MSSHF-SH-TCWV-tp-MSLP-SST-Z500,723.5073852539062
2928,MER-MSSHF-t2m-TCWV-UW-MSLP-Z500,723.5197143554688
96,MER-MSSHF-SH-TCC-TCWV-UW,723.54736328125
6031,RH-SH-TCC-TCWV-VW-MSLP-SST-Z500,723.5560913085938
939,MSSHF-RH-TCWV-UW-VW-MSLP-Z500,723.5657958984375
6017,MSSHF-SH-TCC-tp-UW-VW-Z500,723.5691528320312
5612,MER-RH-t2m-TCC-tp-SST-Z500,723.5780639648438
557,MSSHF-RH-SH-t2m-TCC-TCWV-SST-Z500,723.6117553710938
2770,MER-RH-t2m-TCWV-UW,723.6526489257812
6703,MER-MSSHF-RH-SH-TCWV-UW-VW-MSLP-SST,723.6828002929688
3350,MSSHF-RH-t2m-TCC-TCWV-UW-SST,723.6883544921875
777,MER-MSSHF-t2m-TCC-TCWV-UW-MSLP,723.7153930664062
2296,MSSHF-RH-TCC-UW-MSLP,723.7161865234375
1412,MSSHF-RH-t2m-TCC-UW-SST-Z500,723.7847290039062
5425,RH-SH-t2m-UW-VW-MSLP-Z500,723.7922973632812
3715,MER-MSSHF-t2m-TCWV-tp-UW-VW-MSLP-SST,723.79443359375
454,MER-MSSHF-t2m-TCWV-tp-VW,723.7976684570312
6598,MER-t2m-TCC-UW-VW-MSLP-SST-Z500,723.842041015625
3324,MER-MSSHF-SH-t2m-TCC-tp-SST-Z500,723.8460693359375
6140,MER-RH-TCWV-tp-MSLP,723.86376953125
254,MSSHF-SH-t2m-TCC-TCWV-VW-MSLP-SST,723.8703002929688
906,MSSHF-SH-t2m-TCC-UW-VW-SST-Z500,723.871826171875
432,MER-MSSHF-RH-SH-VW-MSLP,723.8744506835938
1332,MSSHF-t2m-TCC-TCWV-tp-UW-VW-Z500,723.904541015625
1052,MER-RH-t2m-TCC-UW-VW-Z500,723.9234619140625
4239,MER-MSSHF-RH-SH-TCWV-tp-UW-VW-Z500,723.9443359375
5090,MER-MSSHF-RH-SH-t2m-TCWV-MSLP,723.9868774414062
4312,MER-RH-SH-tp-VW-MSLP,723.9992065429688
5299,MER-TCC-UW-VW-SST-Z500,724.0057373046875
3522,MER-RH-SH-t2m-TCC-TCWV-tp-Z500,724.00634765625
1733,RH-SH-t2m-TCC-VW-MSLP-SST,724.0087280273438
2966,MER-MSSHF-TCC-VW-Z500,724.0241088867188
4197,MER-SH-t2m-TCC-tp-Z500,724.0673828125
1610,MER-MSSHF-RH-VW-SST,724.0746459960938
2984,MER-RH-SH-TCC-SST-Z500,724.1207885742188
952,SH-t2m-TCWV-tp-UW-SST,724.1270751953125
3237,MER-MSSHF-RH-SH-tp-UW-VW-MSLP,724.13720703125
2879,SH-t2m-TCC-TCWV-tp-UW-MSLP-SST-Z500,724.1525268554688
1280,MSSHF-RH-t2m-TCC-TCWV-MSLP,724.1732788085938
1965,MSSHF-RH-SH-TCWV-UW,724.2289428710938
6305,MER-RH-SH-t2m-TCC-TCWV-VW,724.260009765625
6974,MSSHF-t2m-TCC-TCWV-VW-MSLP-SST,724.2662353515625
3738,MSSHF-RH-TCWV-MSLP-Z500,724.2788696289062
1918,MSSHF-TCWV-tp-UW-VW-MSLP,724.2791137695312
3852,MSSHF-t2m-TCC-TCWV-VW-MSLP-SST-Z500,724.3207397460938
3557,RH-SH-TCC-UW-VW-SST-Z500,724.3653564453125
1095,MER-t2m-TCC-TCWV-VW-MSLP-Z500,724.3987426757812
263,MER-t2m-TCWV-UW-VW-MSLP,724.4080810546875
3638,MER-MSSHF-t2m-TCC-VW-MSLP,724.4351806640625
2001,MER-RH-t2m-TCWV-tp-VW-Z500,724.4415283203125
229,RH-SH-t2m-UW-VW-SST-Z500,724.450439453125
570,MER-MSSHF-UW-VW-SST-Z500,724.466064453125
6663,MSSHF-RH-SH-TCC-TCWV-tp-VW,724.5728149414062
259,MER-MSSHF-RH-SH-TCC-tp-MSLP-SST-Z500,724.5772094726562
3171,MER-RH-SH-TCC-TCWV-Z500,724.6637573242188
2449,SH-t2m-UW-VW-MSLP-SST-Z500,724.7075805664062
5451,MER-RH-SH-t2m-TCC-TCWV-tp-UW-VW-SST,724.7094116210938
5461,MER-RH-t2m-TCWV-tp-UW-MSLP-Z500,724.7391357421875
6461,MER-MSSHF-RH-SH-t2m-tp-Z500,724.7652587890625
3212,MSSHF-SH-TCC-TCWV-UW-VW-MSLP-SST,724.797119140625
6143,RH-tp-VW-MSLP-SST-Z500,724.8197021484375
881,MSSHF-SH-TCC-TCWV-SST,724.8232421875
3787,RH-SH-TCC-TCWV-tp-MSLP-Z500,724.8610229492188
1180,MSSHF-RH-t2m-TCC-VW-Z500,724.8712158203125
4579,MER-MSSHF-SH-TCC-tp-MSLP-Z500,724.8780517578125
672,MSSHF-RH-TCC-VW-MSLP,724.88037109375
1769,MER-RH-SH-t2m-TCWV-MSLP-SST,724.8811645507812
5363,MER-MSSHF-SH-t2m-TCWV-tp-UW,724.8851928710938
2360,MER-MSSHF-SH-TCWV-UW-VW-SST,724.9168701171875
4058,RH-SH-t2m-TCC-VW-SST-Z500,724.9843139648438
6534,MER-TCC-TCWV-tp-VW,724.9849853515625
6956,MSSHF-t2m-UW-VW-SST,724.9948120117188
2486,RH-SH-t2m-TCC-TCWV-tp-UW-MSLP-SST,725.0529174804688
1586,MER-MSSHF-RH-TCWV-UW-MSLP,725.0872192382812
6896,MER-RH-SH-tp-MSLP-Z500,725.1038818359375
5289,MSSHF-RH-TCWV-UW-VW-MSLP-SST,725.1323852539062
2777,RH-SH-TCC-VW-MSLP-Z500,725.1614379882812
5571,RH-SH-TCWV-tp-UW-VW-MSLP-SST-Z500,725.2702026367188
2468,MER-MSSHF-RH-t2m-tp-VW-SST-Z500,725.2919311523438
1262,MSSHF-SH-TCC-TCWV-MSLP-SST-Z500,725.3253173828125
2094,MER-MSSHF-SH-t2m-TCWV-UW-Z500,725.3494262695312
6737,MSSHF-RH-tp-UW-VW-MSLP-SST-Z500,725.3504028320312
1422,MSSHF-SH-t2m-TCWV-tp-UW-MSLP,725.4110717773438
3921,MER-MSSHF-RH-VW-MSLP-SST-Z500,725.4339599609375
3015,SH-TCC-TCWV-VW-MSLP-SST,725.4581298828125
1636,MSSHF-SH-TCWV-UW-VW-SST-Z500,725.4597778320312
1926,SH-TCC-TCWV-tp-VW-MSLP-Z500,725.465576171875
2340,MER-RH-SH-TCC-tp-VW-Z500,725.544677734375
6885,MER-MSSHF-RH-TCWV-UW-VW-MSLP-SST,725.58544921875
17,MSSHF-RH-t2m-UW-MSLP,725.5913696289062
1867,MER-MSSHF-SH-t2m-TCWV-tp-VW-MSLP,725.59423828125
4238,MER-MSSHF-TCWV-UW-VW-MSLP,725.595458984375
6437,MER-t2m-TCC-tp-VW-MSLP-SST,725.6203002929688
6435,MSSHF-SH-TCC-UW-MSLP-SST,725.6531372070312
84,RH-SH-t2m-TCC-tp-UW-MSLP-SST,725.7408447265625
3954,MSSHF-SH-TCC-tp-UW-VW-MSLP-SST,725.7418212890625
1383,MSSHF-SH-t2m-TCC-tp-UW-VW-SST-Z500,725.761962890625
5322,MER-t2m-TCC-TCWV-tp-VW-SST-Z500,725.7642211914062
6199,MER-MSSHF-RH-SH-TCWV-UW-SST-Z500,725.7725830078125
6997,MSSHF-SH-t2m-UW-VW-MSLP-Z500,725.8493041992188
6653,MSSHF-RH-SH-t2m-tp,725.867919921875
2647,MER-RH-t2m-TCWV-tp-VW-MSLP-SST,725.871826171875
181,MER-MSSHF-RH-SH-tp-VW-Z500,725.88134765625
2498,RH-TCC-TCWV-UW-MSLP-SST-Z500,725.9362182617188
587,MER-RH-SH-TCC-TCWV-UW-SST-Z500,725.9367065429688
2895,MER-TCC-tp-VW-MSLP-Z500,725.9752807617188
4413,MSSHF-SH-t2m-TCWV-UW-VW-SST,726.1083984375
6236,MER-RH-t2m-tp-VW-SST-Z500,726.185302734375
6508,RH-SH-t2m-TCC-tp-UW-VW-SST-Z500,726.2091674804688
2720,MER-RH-TCC-TCWV-tp-MSLP-SST-Z500,726.2147216796875
3312,MSSHF-RH-UW-MSLP-SST-Z500,726.259765625
5372,MSSHF-SH-t2m-TCC-VW,726.2623291015625
3752,MSSHF-RH-TCWV-UW-VW-MSLP,726.277587890625
543,MSSHF-RH-t2m-TCWV-UW-VW-MSLP-SST-Z500,726.292236328125
115,MER-RH-SH-TCC-TCWV-VW-SST,726.3135986328125
4874,MER-SH-TCC-tp-VW-MSLP,726.36279296875
2933,MER-MSSHF-SH-TCWV-UW-Z500,726.3681030273438
4254,MSSHF-t2m-TCC-tp-VW-SST-Z500,726.37451171875
2338,MER-MSSHF-RH-TCC-TCWV-tp-UW-SST-Z500,726.3833618164062
2164,MER-MSSHF-SH-t2m-TCWV-tp-VW-MSLP-SST-Z500,726.38720703125
2698,MER-MSSHF-SH-t2m-TCWV-UW-VW-Z500,726.4154052734375
1986,MSSHF-RH-SH-t2m-tp-UW-SST-Z500,726.4169311523438
268,MER-RH-SH-t2m-TCWV-tp-MSLP-SST,726.4464721679688
2766,MSSHF-RH-t2m-TCWV-tp-UW-MSLP,726.4663696289062
1463,MSSHF-RH-TCWV-UW-VW-Z500,726.47021484375
2764,MER-t2m-TCWV-tp-VW-MSLP-Z500,726.6150512695312
5684,SH-t2m-TCC-tp-UW-MSLP,726.8117065429688
6676,MER-RH-SH-t2m-tp-UW-SST-Z500,726.8271484375
1842,MSSHF-SH-t2m-TCC-tp-SST-Z500,726.8389282226562
1119,MER-MSSHF-RH-TCC-TCWV-UW,726.9412841796875
3082,RH-TCWV-UW-VW-MSLP-SST,726.9880981445312
2765,MSSHF-RH-t2m-TCC-TCWV-MSLP-Z500,726.9896240234375
4882,MER-t2m-TCC-TCWV-UW,726.9934692382812
5302,MER-RH-t2m-tp-UW-Z500,727.0895385742188
5731,MER-SH-t2m-TCC-UW-VW-MSLP-SST,727.1298217773438
3078,MER-MSSHF-RH-SH-MSLP,727.1973876953125
3736,MER-SH-TCC-TCWV-tp-VW-Z500,727.2161254882812
1191,MER-MSSHF-SH-TCC-tp,727.2518920898438
4098,MER-RH-tp-VW-MSLP-SST-Z500,727.2905883789062
4389,MER-TCWV-tp-VW-MSLP-SST,727.4034423828125
6353,MER-RH-SH-t2m-TCWV-tp-VW-MSLP-SST-Z500,727.4172973632812
3692,MER-TCC-tp-UW-VW-MSLP-SST,727.4932250976562
1541,MER-RH-TCC-TCWV-UW,727.5283203125
4038,SH-TCC-tp-UW-MSLP-SST,727.6297607421875
214,RH-SH-t2m-TCC-VW-Z500,727.6452026367188
4738,MSSHF-RH-t2m-TCC-tp-VW-Z500,727.677001953125
797,MER-MSSHF-RH-SH-TCC-UW-MSLP-Z500,727.7447509765625
2960,MER-RH-t2m-TCWV-VW-MSLP,727.7827758789062
3845,t2m-TCC-UW-MSLP-Z500,727.8406372070312
1858,MER-SH-TCC-TCWV-UW-VW-SST-Z500,727.8659057617188
4687,MER-MSSHF-RH-SH-TCC-TCWV-MSLP-SST,727.9130249023438
5068,t2m-TCC-UW-MSLP-SST-Z500,727.9160766601562
393,MSSHF-tp-UW-VW-SST,727.9381713867188
187,MER-SH-TCC-TCWV-tp-MSLP-SST-Z500,727.963623046875
447,MER-SH-TCC-TCWV-VW-Z500,727.9678955078125
3493,MER-MSSHF-RH-UW-MSLP-SST,727.9715576171875
426,MER-SH-TCC-tp-VW-Z500,727.9896850585938
304,MSSHF-t2m-TCWV-UW-VW,728.030517578125
6832,MER-MSSHF-SH-t2m-tp-UW-VW-Z500,728.0352172851562
3256,MSSHF-RH-tp-UW-VW-MSLP,728.1270751953125
2688,RH-SH-t2m-TCC-tp-VW-SST-Z500,728.14453125
4324,MER-MSSHF-SH-TCC-UW-MSLP,728.198974609375
743,MER-MSSHF-RH-SH-TCC-TCWV-VW-MSLP-SST,728.2498779296875
6716,MSSHF-TCC-tp-UW-MSLP-SST,728.2571411132812
2220,MER-MSSHF-RH-TCWV-MSLP-SST,728.2647094726562
5055,RH-SH-TCC-TCWV-VW-MSLP,728.2669677734375
2250,MER-RH-t2m-TCC-UW-MSLP,728.2685546875
1492,RH-SH-t2m-TCC-MSLP,728.2936401367188
1174,RH-SH-t2m-TCWV-tp-UW-VW-SST,728.338134765625
287,MER-RH-SH-TCC-TCWV-tp,728.3564453125
4375,TCWV-tp-VW-MSLP-Z500,728.3748779296875
6595,MER-RH-t2m-UW-VW-SST,728.3982543945312
2401,MSSHF-RH-TCWV-MSLP-SST-Z500,728.4107666015625
539,MER-MSSHF-SH-t2m-TCC-TCWV-tp-MSLP-SST-Z500,728.41748046875
3629,MER-MSSHF-t2m-VW-MSLP,728.4498901367188
2399,MSSHF-RH-SH-TCC-VW-SST,728.4583740234375
4822,MSSHF-TCC-TCWV-UW-Z500,728.4722900390625
4417,MER-RH-SH-TCWV-tp-VW-MSLP,728.4759521484375
4801,MER-MSSHF-RH-VW-MSLP-Z500,728.5256958007812
4910,MER-SH-TCC-UW-VW-MSLP-Z500,728.5319213867188
1401,MSSHF-RH-t2m-TCC-VW-SST,728.5524291992188
3053,MER-SH-t2m-TCC-tp-MSLP-Z500,728.6384887695312
3504,RH-SH-t2m-TCC-tp-MSLP-Z500,728.6475219726562
3664,RH-SH-t2m-TCWV-VW-SST-Z500,728.659912109375
3124,MER-RH-SH-TCC-TCWV-VW-Z500,728.6787109375
6109,RH-t2m-TCC-UW-MSLP,728.7086181640625
2648,MSSHF-SH-TCC-tp-UW-VW-MSLP,728.72900390625
2335,MER-RH-SH-TCWV-UW,728.8280639648438
2409,MSSHF-RH-t2m-TCWV-tp-VW-SST,728.8900146484375
4271,RH-SH-UW-VW-MSLP-SST,728.8905029296875
2815,MSSHF-RH-SH-TCWV-tp-UW-VW-SST-Z500,728.9190673828125
3984,MER-SH-TCC-TCWV-tp-SST,728.9852294921875
2699,RH-t2m-tp-UW-SST,729.0654296875
1261,RH-SH-TCC-TCWV-UW-VW,729.0758056640625
2182,MER-RH-SH-TCWV-tp-UW-SST,729.10400390625
2508,MSSHF-RH-SH-t2m-VW-SST,729.1405639648438
6226,MSSHF-RH-t2m-TCC-tp-MSLP,729.1484985351562
86,MSSHF-RH-TCC-TCWV-tp-MSLP-SST,729.1928100585938
4293,MER-RH-SH-TCC-UW,729.19775390625
3733,MER-MSSHF-RH-TCWV-UW-VW,729.2297973632812
2691,SH-TCC-UW-VW-MSLP-SST-Z500,729.2667236328125
5656,RH-SH-t2m-TCWV-UW-VW,729.2846069335938
3567,MSSHF-SH-t2m-tp-UW-VW-SST,729.3108520507812
235,t2m-TCC-UW-SST-Z500,729.3245849609375
4275,MER-MSSHF-TCWV-tp-UW-MSLP-SST,729.3553466796875
1110,MER-RH-SH-t2m-UW-VW-Z500,729.3817749023438
710,MSSHF-SH-tp-VW-MSLP-SST-Z500,729.3927612304688
716,MER-RH-t2m-TCC-tp-VW-SST-Z500,729.4119262695312
2840,MER-MSSHF-TCC-tp-UW-MSLP,729.4176635742188
5341,SH-t2m-TCC-TCWV-tp-UW-SST-Z500,729.4541625976562
6182,RH-t2m-TCC-TCWV-tp-VW-SST-Z500,729.4954833984375
959,MER-t2m-TCC-TCWV-UW-SST-Z500,729.524169921875
5605,MER-MSSHF-t2m-TCWV-tp-UW-MSLP-Z500,729.5401611328125
6844,RH-t2m-tp-UW-VW-Z500,729.5454711914062
6849,MER-MSSHF-t2m-TCC-tp-UW,729.6091918945312
5736,RH-SH-TCC-TCWV-tp-VW,729.6617431640625
2342,MER-SH-t2m-TCWV-tp-MSLP-SST-Z500,729.6753540039062
6047,MSSHF-SH-t2m-TCC-TCWV-UW-VW-MSLP-SST-Z500,729.6837768554688
1920,MSSHF-SH-t2m-TCWV-VW-SST-Z500,729.7161254882812
5385,MSSHF-RH-TCC-VW-SST-Z500,729.7268676757812
1760,MER-MSSHF-TCC-TCWV-tp-MSLP,729.7399291992188
1483,MSSHF-SH-t2m-tp-UW-SST-Z500,729.7472534179688
46,MSSHF-SH-t2m-TCWV-VW-MSLP,729.7486572265625
6613,MER-RH-SH-t2m-TCC-TCWV-VW-Z500,729.7777709960938
4917,MSSHF-SH-TCC-UW-VW-MSLP,729.8154907226562
599,MSSHF-UW-VW-MSLP-Z500,729.9158935546875
2064,MER-RH-TCC-VW-SST-Z500,729.9373168945312
1204,MER-RH-SH-t2m-TCWV-UW-MSLP-SST,729.9400024414062
5484,MSSHF-SH-t2m-TCC-UW-MSLP-SST,729.947998046875
2911,MSSHF-RH-TCWV-VW-MSLP-SST,729.9806518554688
1746,MSSHF-RH-TCC-tp-UW-MSLP-Z500,730.0115966796875
2683,RH-t2m-TCC-tp-VW-MSLP-Z500,730.0147705078125
3669,MER-MSSHF-SH-t2m-TCWV-UW-VW-MSLP-SST-Z500,730.0213012695312
6568,MER-RH-t2m-tp-UW-SST,730.0516967773438
321,MER-MSSHF-t2m-TCC-tp-VW-MSLP-SST,730.0670776367188
3206,MER-RH-TCC-UW-VW-SST,730.1253051757812
5744,SH-t2m-TCC-tp-UW-SST-Z500,730.12548828125
4759,MER-MSSHF-tp-UW-MSLP-SST,730.136962890625
4263,MER-MSSHF-t2m-TCC-tp-UW-MSLP-Z500,730.1422119140625
6791,MER-SH-TCC-tp-SST,730.1424560546875
5866,MSSHF-RH-t2m-TCWV-UW-Z500,730.1605834960938
3367,RH-SH-t2m-TCC-tp-UW-MSLP,730.1710205078125
4952,RH-t2m-TCC-TCWV-tp-VW-Z500,730.2550659179688
2415,t2m-TCWV-tp-UW-VW-Z500,730.26904296875
4800,MER-TCC-UW-VW-MSLP,730.3053588867188
4776,MSSHF-RH-t2m-TCC-TCWV-tp-MSLP-SST-Z500,730.3505859375
5116,MSSHF-t2m-TCC-TCWV-MSLP-Z500,730.4108276367188
6056,TCC-UW-VW-MSLP-SST-Z500,730.4631958007812
6910,SH-TCC-tp-UW-VW-Z500,730.482421875
2534,t2m-TCC-tp-UW-MSLP-Z500,730.5081176757812
4788,MER-RH-t2m-TCC-VW-SST,730.5339965820312
6270,MER-MSSHF-t2m-UW-MSLP-Z500,730.5806274414062
5297,RH-SH-t2m-TCWV-tp-MSLP-SST,730.62548828125
5003,MSSHF-t2m-TCC-tp-UW-MSLP,730.6524047851562
2565,RH-SH-tp-VW-MSLP-Z500,730.7319946289062
6210,MER-RH-t2m-TCC-tp-VW-MSLP-SST-Z500,730.754638671875
693,RH-TCWV-tp-VW-SST-Z500,730.8707275390625
5312,MER-MSSHF-t2m-TCC-tp-UW-MSLP-SST,730.8984985351562
5836,MER-RH-SH-tp-UW-MSLP,730.9246826171875
2303,MER-RH-tp-UW-MSLP-SST,730.9508666992188
312,MSSHF-TCC-TCWV-VW-SST-Z500,730.9912719726562
1789,MER-MSSHF-SH-VW-MSLP-Z500,731.0042724609375
2084,MER-MSSHF-SH-t2m-TCC-VW-MSLP-Z500,731.0076293945312
1175,MER-MSSHF-TCWV-tp-VW,731.0213623046875
2950,MER-t2m-TCC-UW-MSLP-Z500,731.0271606445312
4888,MER-MSSHF-SH-TCC-UW-VW,731.0750732421875
5271,MER-MSSHF-RH-t2m-TCC-TCWV-VW-MSLP-SST,731.0870361328125
5696,MSSHF-RH-t2m-TCWV-VW-SST-Z500,731.1111450195312
1932,SH-t2m-TCC-TCWV-UW-VW-Z500,731.1121826171875
1631,MER-SH-t2m-TCWV-VW-MSLP-SST,731.1154174804688
1922,t2m-tp-UW-VW-MSLP-SST-Z500,731.1226806640625
5522,MSSHF-RH-SH-TCWV-tp-UW-VW-MSLP-SST,731.139404296875
1537,MER-MSSHF-SH-tp-UW-MSLP-Z500,731.1492919921875
5278,MER-MSSHF-TCC-TCWV-VW-SST-Z500,731.150634765625
1494,MER-SH-t2m-UW-VW-SST-Z500,731.1800537109375
320,MSSHF-RH-SH-tp-UW-VW-SST,731.2305297851562
90,MER-RH-SH-TCC-TCWV-SST-Z500,731.2713012695312
3630,MER-MSSHF-t2m-TCC-tp-UW-VW,731.2844848632812
188,MER-MSSHF-RH-t2m-TCWV-VW-SST-Z500,731.31298828125
3799,MER-RH-t2m-MSLP-Z500,731.3133544921875
3829,MER-SH-UW-VW-SST-Z500,731.3968505859375
5155,MER-MSSHF-TCWV-tp-MSLP-SST-Z500,731.4805908203125
6466,MER-MSSHF-SH-t2m-tp-UW-SST,731.4825439453125
5078,MER-RH-SH-t2m-TCWV-VW,731.4970703125
2546,MER-MSSHF-RH-SH-TCC-TCWV-tp-SST-Z500,731.5220947265625
2093,MSSHF-SH-t2m-TCWV-tp-UW-VW,731.6594848632812
4200,MER-MSSHF-RH-TCWV-UW,731.6624145507812
2316,MER-MSSHF-SH-TCWV-tp-UW-SST,731.711669921875
6562,MER-t2m-tp-UW-MSLP-SST,731.7162475585938
3510,MER-SH-t2m-TCWV-UW-MSLP-Z500,731.7542114257812
3623,MSSHF-RH-TCC-TCWV-tp-UW,731.7935180664062
5597,MER-MSSHF-SH-t2m-UW-MSLP,731.8324584960938
3279,MER-RH-SH-t2m-TCWV-MSLP-SST-Z500,731.8351440429688
4225,RH-SH-TCWV-tp-VW-MSLP-Z500,731.8439331054688
1072,MSSHF-SH-TCWV-UW-VW-MSLP-SST-Z500,731.84912109375
3313,MSSHF-SH-TCC-UW-MSLP,731.9034423828125
3735,RH-SH-t2m-TCC-VW-MSLP-SST-Z500,731.9661254882812
676,MER-RH-SH-t2m-TCWV-MSLP-Z500,731.9745483398438
5449,MER-MSSHF-SH-TCC-UW-VW-MSLP-SST-Z500,731.9925537109375
2951,TCC-TCWV-VW-MSLP-SST-Z500,732.0850219726562
1141,MER-t2m-TCC-TCWV-tp-MSLP,732.0886840820312
466,MSSHF-t2m-TCC-tp-UW-VW-MSLP-SST,732.1148681640625
6869,RH-tp-UW-MSLP-SST,732.1648559570312
1829,TCWV-tp-UW-VW-SST-Z500,732.2052001953125
841,SH-t2m-tp-UW-VW-MSLP-SST,732.27392578125
6720,t2m-TCC-TCWV-UW-MSLP,732.3778686523438
3776,SH-t2m-TCC-TCWV-VW-MSLP-Z500,732.4578857421875
6890,MSSHF-SH-TCC-tp-VW-MSLP-SST-Z500,732.4946899414062
1303,MER-MSSHF-t2m-TCWV-tp-UW-MSLP,732.5070190429688
1691,MER-MSSHF-t2m-TCC-TCWV-UW-VW-Z500,732.5527954101562
2106,MSSHF-SH-TCWV-tp-VW-MSLP-SST,732.5528564453125
795,MER-MSSHF-RH-TCC-tp-UW-SST-Z500,732.6244506835938
5379,MSSHF-t2m-UW-VW-SST-Z500,732.728271484375
2221,RH-SH-TCWV-tp-SST-Z500,732.7297973632812
3682,MER-t2m-TCC-UW-VW,732.7315673828125
6036,MSSHF-RH-SH-t2m-TCC-tp-UW-SST-Z500,732.7664794921875
3189,MER-RH-SH-UW-MSLP-SST-Z500,732.7963256835938
2608,MSSHF-RH-SH-UW-SST,732.8171997070312
6769,MER-MSSHF-t2m-tp-MSLP,732.8225708007812
6051,MER-RH-TCC-TCWV-tp-VW-Z500,732.824951171875
1749,MER-MSSHF-SH-TCWV-UW-MSLP-SST,732.8598022460938
3349,MSSHF-RH-TCC-tp-VW-SST-Z500,732.8646850585938
4879,MER-MSSHF-TCC-tp-UW-SST-Z500,732.8667602539062
832,MSSHF-RH-tp-MSLP-Z500,732.9047241210938
748,MSSHF-RH-t2m-TCC-TCWV-tp-MSLP-SST,732.9468383789062
4960,MSSHF-RH-TCC-tp-UW-VW,732.9623413085938
3802,MER-SH-t2m-TCWV-tp-UW-VW,733.0352783203125
1675,MER-MSSHF-RH-SH-t2m-TCWV-UW-Z500,733.072265625
4702,MER-MSSHF-RH-SH-VW,733.0819702148438
3574,RH-t2m-TCWV-tp-VW-MSLP-Z500,733.092041015625
1016,MER-RH-t2m-TCC-VW-SST-Z500,733.1012573242188
2799,MER-MSSHF-RH-TCWV-MSLP,733.1248779296875
5832,MER-MSSHF-t2m-TCC-UW-VW-MSLP-SST,733.1331176757812
4543,MER-MSSHF-TCWV-UW-VW-MSLP-Z500,733.2303466796875
5505,MER-TCC-VW-MSLP-Z500,733.2528076171875
744,MSSHF-RH-SH-t2m-TCWV-UW-VW-MSLP-SST,733.2937622070312
4852,t2m-TCC-TCWV-UW-VW-SST-Z500,733.3013305664062
3198,MER-MSSHF-TCWV-UW-MSLP,733.3269653320312
3038,RH-t2m-TCC-TCWV-tp-MSLP-SST-Z500,733.3422241210938
1924,SH-t2m-TCC-TCWV-UW-VW-SST,733.3908081054688
3030,MSSHF-SH-TCC-UW-MSLP-SST-Z500,733.439453125
1165,MSSHF-tp-UW-VW-MSLP,733.4426879882812
5628,SH-t2m-TCWV-tp-UW-VW-MSLP,733.4487915039062
3801,MER-SH-t2m-TCC-MSLP-SST,733.464111328125
37,MSSHF-RH-SH-TCWV-tp-UW,733.5023193359375
1237,MER-RH-TCC-TCWV-UW-VW-SST-Z500,733.520263671875
4113,MSSHF-SH-TCC-TCWV-tp-MSLP,733.5250244140625
3956,MER-RH-t2m-tp-MSLP-Z500,733.5256958007812
314,MER-TCC-TCWV-UW-VW-MSLP-SST-Z500,733.5282592773438
5342,RH-t2m-TCC-TCWV-VW-MSLP,733.54296875
1967,MER-RH-SH-TCC-TCWV,733.5892333984375
2433,MSSHF-TCC-tp-UW-SST-Z500,733.5897827148438
6571,MER-MSSHF-RH-SH-tp-UW-MSLP,733.667724609375
700,RH-SH-t2m-TCC-TCWV-UW-MSLP-SST,733.6838989257812
26,RH-SH-TCWV-UW-VW-SST-Z500,733.6873779296875
3814,MSSHF-RH-TCC-TCWV-VW-MSLP-Z500,733.6874389648438
5139,MER-MSSHF-SH-t2m-TCWV-UW-VW-MSLP-SST,733.7684326171875
1231,t2m-TCC-TCWV-tp-UW-Z500,733.7852783203125
2044,MER-MSSHF-RH-SH-tp,733.807373046875
2273,MSSHF-SH-t2m-TCWV-VW-MSLP-SST-Z500,733.8411865234375
5720,RH-t2m-tp-UW-MSLP,733.8626708984375
6120,RH-SH-TCC-UW-VW,733.9041748046875
905,RH-t2m-TCC-TCWV-VW-MSLP-SST-Z500,733.9827880859375
